NPRI ID,Facility name,Company name,Address,City,Province,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
4400,Canadian Technical Tape - Cornwall Plant,Intertape Polymer Inc.,,Cornwall,Ontario,45.0283,-74.7596,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094400&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4400,2021
4402,Vsc,Terrapure Br Ltd.,,Sainte-Catherine,Quebec,45.4,-73.6,350.7,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094402&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4402,2021
4406,Galvano,Ifastgroupe,,Saint-Mathieu-de-Beloeil,Quebec,45.574664,-73.255816,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094406&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4406,2021
4416,Windsor Aluminum Plant,Nemak of Canada Corp.,4600 G.N. Booth Drive,Windsor,Ontario,42.2761,-83.0851,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094416&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4416,2021
4435,Highland Creek Treatment Plant,City of Toronto,,Toronto,Ontario,43.7667,-79.15,4.14,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094435&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4435,2021
4472,Wabtec Foundry Limited,Wabtec Foundry Ltd.,,Wallaceburg,Ontario,42.5817,-82.3976,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094472&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4472,2021
4521,Lincoln Electric Company of Canada,Lincoln Electric Co. of Canada LP,,Toronto,Ontario,43.7112,-79.3557,4.28,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094521&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4521,2021
4541,Canadian Specialty Casting Inc.,Canadian Specialty Castings Inc.,,Niagara Falls,Ontario,43.1125,-79.0683,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094541&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4541,2021
4619,Henry Company Canada Inc Scarborough,Henry Company Canada Inc.,,Scarborough,Ontario,43.7622,-79.1656,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094619&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4619,2021
4644,A. R. Monteith,Dcl Corporation,,Mississauga,Ontario,43.6195,-79.5715,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094644&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4644,2021
4711,Cancore Industries,Cancore Industries Inc.,,Hamilton,Ontario,43.2529,-79.7846,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094711&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4711,2021
4723,Vancouver Wharves Terminal,Pkm Canada Marine Terminal Limited Partnership,,North Vancouver,British Columbia,49.3111,-123.1172,33.98,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094723&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4723,2021
4743,Greenway Pollution Control Centre,Corporation of the City of London,,London,Ontario,42.9744,-81.2821,0.86,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094743&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4743,2021
4748,Kp Bronze Plant,Kp Bronze Ltd.,,Aurora,Ontario,43.9846,-79.4617,3.79,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094748&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4748,2021
4756,Dana Oakville Kerr,Dana Canada Corporation,,Oakville,Ontario,43.448,-79.6917,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094756&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4756,2021
4768,Emerald Energy From Waste Inc.,Emerald Energy From Waste Inc.,,Brampton,Ontario,43.697,-79.6826,9.47,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094768&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4768,2021
4771,Burlington Skyway Wastewater Treatment Plant,The Regional Municipality of Halton,,Burlington,Ontario,43.3097,-79.8014,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094771&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4771,2021
4779,Water Pollution Control Centre,City of Sarnia,,Sarnia,Ontario,42.9553,-82.406,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094779&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4779,2021
4781,Windsor Engine Plant,"Ford Motor Company of Canada, Limited",,Windsor,Ontario,42.3225,-82.9963,0.39,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094781&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4781,2021
4788,Sappi Matane,Entreprises Sappi Canada Inc.,,Matane,Quebec,48.8318,-67.5565,0.48,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094788&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4788,2021
4790,F.F.Soucy - Rivière-du-Loup,Société en Commandite FF Soucy WB,,Rivière-du-Loup,Quebec,47.8186,-69.52,35.41,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094790&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4790,2021
4797,Les Forges de Sorel Cie - St-Joseph-de-Sorel,Les Forges de Sorel Cie,,St-Joseph-de-Sorel,Quebec,46.045,-73.1239,9.98,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094797&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4797,2021
4799,Magotteaux Ltée,Magotteaux Ltée.,,Magog,Quebec,45.2717,-72.1444,2.86,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094799&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4799,2021
4803,Usine de Clermont,Produits Forestiers Résolu,,Clermont,Quebec,47.6994,-70.2255,0.12,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094803&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4803,2021
4806,Rio Tinto Fer et Titane Inc.- Complexe de Sorel-Tracy,Rio Tinto Fer et Titane Inc.,,Sorel-Tracy,Quebec,46.0447,-73.1392,131.9,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094806&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4806,2021
4819,Bradken Mont-Joli,Bradken Mineral Processing B.C. Ltd,,Mont-Joli,Quebec,48.5889,-68.1842,847.62,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094819&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4819,2021
4827,Sundre Forest Products,"Sundre Forest Products, a Division of West Fraser Mills Ltd.",,Sundre,Alberta,51.7896,-114.7028,8.41,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094827&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4827,2021
4834,Mars Metal Company,Marswell Metal Industries Ltd.,,Burlington,Ontario,43.368,-79.7797,15.95,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094834&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4834,2021
4866,Mcclean Lake Operations,Orano Canada Inc.,,Saskatoon,Saskatchewan,58.2501,-103.9172,0.04,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094866&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4866,2021
4880,Grande Prairie Osb Mill,Norbord Inc.,,Grande Prairie,Alberta,55.0298,-118.744,12.33,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094880&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4880,2021
4882,Holyrood Thermal Generating Station,Newfoundland and Labrador Hydro,,Holyrood,Newfoundland and Labrador,47.4506,-53.0963,125.69,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094882&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4882,2021
4908,Duffin Creek Wpcp,Regional Municipality of Durham,,Pickering,Ontario,43.8182,-79.0513,0.36,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094908&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4908,2021
4929,Corner Brook Pulp and Paper,Corner Brook Pulp and Paper Ltd.,,Corner Brook,Newfoundland and Labrador,48.9552,-57.9485,9.11,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094929&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4929,2021
4948,Clean Harbors Canada Inc.,"Clean Harbors Canada, Inc.",,Mississauga,Ontario,43.496818,-79.626176,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094948&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4948,2021
4978,Riverside Brass - Hamilton Road,Riverside Brass & Aluminum Foundry Ltd.,55 Hamilton Road,New Hamburg,Ontario,43.3857,-80.7027,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=094978&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/4978,2021
5008,Atholville Mill,Av Group NB Inc. - Atholville Mill,,Atholville,New Brunswick,47.9924,-66.7234,11.59,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095008&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5008,2021
5013,Carol Project,Iron Ore Company of Canada,,Labrador City,Newfoundland and Labrador,52.9565,-66.8936,1 977,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095013&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5013,2021
5015,Energy From Waste Plant,PEI Energy Systems,40 Riverside Drive,Charlottetown,Prince Edward Island,46.2517,-63.10787,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095015&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5015,2021
5099,Cfb Gagetown,Department of National Defence,,Oromocto,New Brunswick,45.8358,-66.4521,0.24,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095099&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5099,2021
5102,Mount Polley Mine,Imperial Metals Corporation,,Likely,British Columbia,52.5508,-121.637,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095102&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5102,2021
5108,Westpine Mdf,Williams Lake Lumber (Div of West Fraser Mills Ltd.),,Quesnel,British Columbia,53.01292,-122.51697,0.12,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095108&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5108,2021
5111,Delta Processing Facility,Gfl Environmental Services Inc.,7483 Progress Way,Delta,British Columbia,49.135175,-123.018467,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095111&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5111,2021
5126,Roxul - Grand Forks,Roxul Inc.,6526 Industrial Park Way,Grand Forks,British Columbia,49.0269,-118.4305,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095126&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5126,2021
5135,Retriev Technologies Ltd.,Retriev Technologies Ltd.,,Trail,British Columbia,49.1109,-117.5505,0.04,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095135&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5135,2021
5153,Kamloops Plant,Lafarge Canada Inc.,9750 Shuswap Road,Kamloops,British Columbia,50.6629,-120.0657,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095153&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5153,2021
5158,"Chetwynd Forest Industries, A Division of West Fraser Mills ",West Fraser Mills Ltd.,,Chetwynd,British Columbia,55.7236,-121.5567,1.3,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095158&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5158,2021
5161,Fraser Lake Sawmills,Williams Lake Lumber (Div of West Fraser Mills Ltd.),,Fraser Lake,British Columbia,54.0664,-124.7505,4.46,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095161&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5161,2021
5162,Smithers Sawmill,Pacific Inland Resources,,Smithers,British Columbia,54.7593,-127.1485,0.55,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095162&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5162,2021
5243,Edmonton Plant,Lehigh Hanson Materials Ltd.,,Edmonton,Alberta,53.5816,-113.5991,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095243&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5243,2021
5246,"Gerdau Ameristeel Corporation, Manitoba Metallics Raw Materi",Gerdau Ameristeel Corporation,1 Railway Street,Rm of St. Andrews,Manitoba,50.1571,-96.8823,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095246&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5246,2021
5291,Exshaw Cement Plant,Lafarge Canada Inc.,,Exshaw,Alberta,51.059337,-115.171545,9.15,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095291&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5291,2021
5302,Gfl Environmental Services Inc. (Edmonton - 27 Street Nw),Gfl Environmental Services Inc.,6110 27th Street,Edmonton,Alberta,53.4987,-113.3831,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095302&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5302,2021
5339,Redwater Process,Tervita Corp.,4811 47th Street,Redwater,Alberta,53.9509,-113.0881,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095339&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5339,2021
5347,Wastewater Treatment Plant,City of Saskatoon,,Saskatoon,Saskatchewan,52.1827,-106.606,0.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095347&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5347,2021
5358,Blue Ridge Lumber Inc,West Fraser Mills Ltd.,,Blue Ridge,Alberta,54.1427,-115.3587,0.86,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095358&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5358,2021
5406,Usine de Matane,Compagnie Rocktenn du Canada Inc.,90 Industriel Boulevard,Matane,Quebec,48.8372,-67.5481,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095406&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5406,2021
5422,American Iron&Metal,American Iron & Metal Company Inc.,,Montréal,Quebec,45.6354,-73.5627,512,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095422&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5422,2021
5443,Anachemia Canada Co,Anachemia Canada Co,255 Norman Street,Lachine,Quebec,45.448844,-73.661815,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095443&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5443,2021
5448,Mine Raglan,Glencore Canada Corporation,,Rouyn-Noranda,Quebec,61.6916,-73.6666,65.44,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095448&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5448,2021
5449,"Clean Harbors Mercier, Inc.","Clean Harbors Canada, Inc.",1294 Boulevard Sainte-Marguerite,Mercier,Quebec,45.2868,-73.7314,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095449&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5449,2021
5459,Sfppn-Site Usine Bouletage,"Société Ferroviaire et Portuaire de Pointe-Noire, S.E.C.",,Sept-Îles,Quebec,50.1616,-66.4838,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095459&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5459,2021
5460,Wabush Mines - Scully,Tacora Resources Inc.,,Wabush,Newfoundland and Labrador,52.9077,-66.9109,38.4,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095460&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5460,2021
5471,Kruger Brompton S.E.C.,Kruger Inc.,,Sherbrooke,Quebec,45.4807,-71.9541,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095471&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5471,2021
5472,Emballages Krupack Place Turcot,Produits Kruger S.E.C.,,Montréal,Quebec,45.462539,-73.605491,0.15,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095472&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5472,2021
5474,Cimenterie de Saint-Constant,Lafarge Canada Inc.,,Saint-Constant,Quebec,45.3386,-73.5218,54.44,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095474&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5474,2021
5491,Stablex Canada Inc.,Stablex Canada Inc.,,Blainville,Quebec,45.6721,-73.8596,67.27,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095491&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5491,2021
5515,Kruger Trois-Rivières S.E.C.,Kruger Inc,,Trois-Rivières,Quebec,46.3278,-72.558,113.88,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095515&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5515,2021
5526,Tafisa Canada,Tafisa Canada Inc.,,Lac-Mégantic,Quebec,45.58616,-70.86827,630.16,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095526&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5526,2021
5528,Centre d'Épuration Rive-Sud (Cers),Ville de Longueuil,,Longueuil,Quebec,45.5837,-73.4862,0.36,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095528&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5528,2021
5546,Incinérateur de Lévis,Ville de Lévis,,Lévis,Quebec,46.7507,-71.1762,0.48,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095546&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5546,2021
5567,Rsi Environnement - Centre de Décontamination et de Recyclag,8439117 Canada Inc. / Rsi Environmental,,Saint-Ambroise,Quebec,48.5414,-71.2914,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095567&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5567,2021
5589,Pélican International - Laval,Pélican International Inc.,,Laval,Quebec,45.633651,-73.652773,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095589&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5589,2021
5591,Usine de Bedford,Graymont (QC) Inc.,,Bedford,Quebec,45.1123,-73.0129,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095591&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5591,2021
5601,Thunder Bay Plant,Bombardier Inc.,,Thunder Bay,Ontario,48.3586,-89.3004,1.6,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095601&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5601,2021
5602,Ottawa,Royal Canadian Mint,,Ottawa,Ontario,45.4315,-75.6996,16.51,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095602&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5602,2021
5615,Belleville,The Procter & Gamble Company,,Belleville,Ontario,44.1988,-77.3636,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095615&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5615,2021
5624,Rexdale,"ShawFlex, a division of ShawCor Ltd.",,Rexdale,Ontario,43.7074,-79.57,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095624&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5624,2021
5645,Parkdale West,Triple M Metal LP,,Hamilton,Ontario,43.2608,-79.7808,8.9,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095645&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5645,2021
5651,"Maple Manufacturing, Div. of Niagara Piston Inc",Maple Manufacturing,,Smithville,Ontario,43.1069,-79.5361,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095651&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5651,2021
5656,Musselwhite Mine,Goldcorp Canada Ltd,,"N/A Concession, Kenora Distric",Ontario,52.6039,-90.3682,78,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095656&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5656,2021
5684,Kapuskasing Phosphate Operations,Agrium Inc.,,Kapuskasing,Ontario,49.2902,-82.8049,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095684&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5684,2021
5727,Dana Mount Forest,Dana Canada Corporation,,Mount Forest,Ontario,43.9864,-80.7471,2.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095727&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5727,2021
5743,Spartech Color,Spartech Color,577 Erie Street South,Stratford,Ontario,43.3577,-80.9933,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095743&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5743,2021
5761,Niagara Investment Castings,Niagara Investment Castings,,St. Catharines,Ontario,43.1664,-79.2164,3.42,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095761&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5761,2021
5841,Bowmanville Cement Plant,St. Marys Cement Inc. (Canada),410 Bowmanville Avenue,Bowmanville,Ontario,43.8806,-78.7005,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095841&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5841,2021
5850,Bath Cement Plant,Lafarge Canada Inc.,,Bath,Ontario,44.1664,-76.8026,9.69,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095850&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5850,2021
5874,Richmond Hill,Gamma Foundries Inc.,,Richmond Hill,Ontario,43.8815,-79.4272,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095874&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5874,2021
5885,Flakeboard Company Limited,Arauco Canada Limited,,Sault Ste Marie,Ontario,46.5183,-84.4148,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095885&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5885,2021
5924,L&M Precision Products Inc.,L&M Precision Products Inc.,,Toronto,Ontario,43.7571,-79.5635,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095924&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5924,2021
5929,Northwest Division,Rollstar Metal Forming,,Mississauga,Ontario,43.7038,-79.6301,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095929&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5929,2021
5946,Woodstock Plant,Federal White Cement Ltd.,3551551 35th Line,Woodstock,Ontario,43.0989,-80.8943,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095946&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5946,2021
5986,Wastewater Treatment Facility,The Corporation of the City of Barrie,249 Bradford Street,Barrie,Ontario,44.376301,-79.690697,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=095986&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/5986,2021
6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,,Happy Valley-Goose Bay,Newfoundland and Labrador,56.3325,-62.0985,70.56,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096093&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6093,2021
6096,Hibernia Platform,Hibernia Management and Development Company Limited,,St. John's,Newfoundland and Labrador,46.7504,-48.7829,0.65,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096096&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6096,2021
6115,Bs 2 Div C/ 2 Cdsb Garnison Farnham Garrison,Dnd/ Mdn,,Farnham,Quebec,45.3083,-73.0124,3.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096115&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6115,2021
6116,Bs 2 Div C/ 2 Cdsb (Valcartier),Dnd/ Mdn,,Courcelette,Quebec,46.8805,-71.4811,19.23,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096116&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6116,2021
6130,Centrale de Cap-aux-Meules,Hydro-Québec,,"Cap-aux-Meules, Îles-de-la-Mad",Quebec,47.3709,-61.8828,62.39,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096130&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6130,2021
